—“ќ”Ќ –ќ”«;+7Ц916Ц707Ц27Ц49;ћосква, Ќагатинский 1-й проезд,†2 ст4Ѕ;stonerose.ru;stonerosemoscow@gmail.com
Gewas Green;+7 (495) 236Ц72Ц32, 8Ц800Ц775Ц51Ц13;ћосква, √арибальди,†15 к2;gewas-green.ru;
ћного цветов;;ћосква, ’орошЄвское шоссе,†84 к1;;
”ль€новское производственное управление;+7 (495) 546Ц78Ц06, +7 (495) 546Ц72Ц09;пос.†”ль€новского лесопарка, ”ль€новского лесопарка посЄлок,†ст2;;
Ћеди энд флер, ќќќ;+7Ц906Ц746Ц02Ц48;ƒомодедово,  аширское шоссе,†7 к1;;
‘рэш;+7 (495) 741Ц82Ц26;ћосква, ’уторска€ 2-€,†вл38а ст9;freshflo.ru;
 лумба Wedding;+7Ц968Ц057Ц52Ц72, +7Ц926Ц155Ц07Ц09;“–÷ “орговый  вартал,ƒомодедово,  аширское шоссе,†3а;klumbawedding.ru;
” ромашки;;рп.†ћихнево, —оветска€,†8;;
Ѕела€ магноли€, ќќќ;+7 (495) 518Ц19Ц19;ћосква, ќстоженка,†42/2;;
‘ломик;;“–÷ Avenue Southwest,ћосква, ¬ернадского проспект,†86а;;
Black Baccara;+7 (495) 589Ц79Ц77, +7 (495) 507Ц11Ц20;ћосква, –ижска€ площадь,†9а ст5;www.black-baccara.ru;
÷веточный этикет;+7Ц916Ц593Ц50Ц59;ћосква,  утузовский проспект,†76;;
ћагазин сувениров;; азанский вокзал,ћосква,  омсомольска€ площадь,†2;;
÷ветоша;+7Ц968Ц769Ц53Ц43;ѕодольск, ќкт€брьский проспект,†9Ѕ;cvetosha.ru;
Best Collection;+7Ц900Ц248Ц66Ц63;ћосква, „ерм€нский проезд,†5;best-coll.ru;
Flor2U;8Ц800Ц500Ц39Ц37, +7 (495) 120Ц65Ц86;Ѕѕ —оюз,ћосква, Ћужнецка€ набережна€,†2/4 к29;flor2u.ru;
Ѕукет.рф;+7 (495) 968Ц24Ц22;÷ћ“,ћосква,  раснопресненска€ набережна€,†12;букет.рф;
÷веты мира;+7 (495) 668Ц08Ц31;ћосква, ћичуринский проспект,†34;cvm24.ru;
Florist Gump;+7 (495) 255Ц03Ц53;–оманов ƒвор,ћосква, –оманов переулок,†4 ст2;www.floristgump.ru;
‘лори€;8Ц800Ц200Ц31Ц35, +7Ц980Ц888Ц00Ц70, +7Ц926Ц575Ц66Ц63;ћосква, —ходненска€,†52 к1;florbaza77.ru;
÷веточный дом;+7Ц985Ц915Ц47Ц46;ћосква, јдмирала ”шакова бульвар,†5;;
ѕ–ќ—“ќ÷¬≈“џ;+7 (495) 788Ц70Ц08, +7 (495) 909Ц99Ц38;ћосква, Ћенинградский проспект,†74 к1;www.p100c.ru;
Floran`S;+7Ц985Ц920Ц62Ц66, +7Ц926Ц236Ц73Ц84;Ѕ÷ Ћќ““≈, ћосква, ѕрофсоюзна€,†65 к1;sflor.ru;
‘лорист.ру;8Ц800Ц200Ц40Ц70, +7 (495) 727Ц14Ц06;ћосква, ¬ерхн€€  расносельска€,†2/1 ст2;www.florist.ru;
ƒќћ –ќ«;+7 (495) 521Ц03Ц51, +7Ц926Ц330Ц98Ц99, +7Ц915Ц240Ц98Ц99, +7Ц926Ц652Ц28Ц33;“÷ √ермес,–еутов, Ќосовихинское шоссе,†13в;дом-роз.рф;
ЅЋёћ;+7 (499) 530Ц20Ц30, +7 (499) 975Ц57Ц87, +7 (495) 542Ц08Ц07;ћосква, ќрликов переулок,†8;www.blumshops.ru;
—естры Ѕлум;+7Ц916Ц673Ц02Ц81;Ѕ÷ Ѕега,ћосква, ’орошЄвский 3-й проезд,†1 ст1;;
—еть салонов необычных букетов;+7 (495) 662Ц12Ц92, +7 (495) 727Ц34Ц06;¬ремена года,ћосква,  утузовский проспект,†48;;
јзбука цветов;;ћосква, јлтуфьевское шоссе,†93в ст1;;
ћастерска€ букетов;+7Ц925Ц362Ц23Ц60, +7 (499) 248Ц25Ц11, +7 (499) 248Ц11Ц51;ћосква, јрбат,†35;цветымск.рф;
Donna rose;+7Ц985Ц260Ц16Ц16;“÷ ћандарин,ћосква, ѕ€тницкое шоссе,†39;donna-rose.ru;
Ёдельвейс-сервис, ќќќ;8Ц800Ц555Ц55Ц96;ћосква, Ёнтузиастов проезд,†19а;edelweiss-service.ru;
ƒ» »… ѕ»ќЌ;+7Ц925Ц069Ц69Ц09, +7 (495) 641Ц09Ц17;“÷ јркади€,ћосква, Ѕольшой ќвчинниковский переулок,†16;wildpion.ru;
ћного цветов;+7Ц915Ц414Ц19Ц97, +7Ц963Ц929Ц22Ц90;ћосква, ћира проспект,†38;;
ƒќћ –ќ«;+7 (495) 521Ц03Ц51, +7Ц926Ц330Ц98Ц99, +7Ц915Ц240Ц98Ц99, +7Ц926Ц872Ц14Ц43;Ѕалашиха, —оветска€,†вл36;дом-роз.рф;
Jardin des fleurs;+7Ц916Ц231Ц34Ц49;Ѕ÷ Ћинкор,ћосква, јвиаконструктора ћико€на,†12;jfleurs.ru;
√ород цветов;;ћосква, ¬олгоградский проспект,†82/37 ст2;;
јссорти;;ћосква, –ождественка,†6/9/20 ст1;;
FC Delivery;+7Ц926Ц757Ц58Ц58, +7Ц985Ц700Ц80Ц80;‘”ƒ —»“»,ћосква,  алужское шоссе 22 км,†10;fcdelivery.ru;
DayFlowers;+7Ц915Ц225Ц57Ц27;ћосква, Ќовослободска€,†52;dayflowers.msk.ru;
Flores stories;+7Ц905Ц747Ц30Ц85;ћосква, ”ниверситетский проспект,†4;floresstories.ru;
—алон цветов и подарков;+7 (495) 683Ц51Ц54;ћосква, Ѕориса √алушкина,†17;flora-fiesta.com;
100 бабочек;+7Ц985Ц994Ц50Ц07, +7Ц903Ц788Ц19Ц68, +7Ц962Ц902Ц60Ц00, +7 (499) 390Ц90Ц27;ћосква, ∆уравлева площадь,†10 ст3;www.100babochek.ru;
¬альс ÷ветов;+7Ц916Ц731Ц37Ц01, +7Ц985Ц193Ц51Ц60; оломна, —оветска€ площадь,†7;;
ƒивафлора;+7 (499) 254Ц15Ц92;ћосква, √ашека,†2 ст1;www.divaflora.ru;
÷веточки;+7 (499) 740Ц70Ц00, +7 (499) 740Ц71Ц71;ћосква, ‘абрициуса,†40;www.alexmega.ru;
—алон цветов;;ћосква, ¬ильнюсска€,†5;;
Ѕольшой цветочный магазин;+7Ц925Ц201Ц82Ц41;«еленоград, «еленоград,†к118;большойцветочный.рф;
Fiola flowers;+7Ц968Ц424Ц72Ц99;ќрджоникидзе 11,ћосква, ќрджоникидзе,†11;;
7€, ќќќ;+7Ц926Ц397Ц57Ц72, +7Ц926Ц988Ц25Ц78;ћосква, ¬ернадского проспект,†105 к4;;
јнтол;+7 (499) 755Ц80Ц33;ћосква, ѕромышленна€,†9;www.mosrosa.ru;
ј√–ќ ќћЅ»Ќј“ ћќ— ќ¬— »…, «јќ;+7 (495) 841Ц81Ц25;ћосковский, —олнечна€,†вл2;;
‘лор-ƒизайн, ќќќ;+7Ц915Ц040Ц68Ц61;ћосква, Ћенинградский проспект,†66;;
÷веты на —ерпуховке;+7Ц915Ц009Ц08Ц19;ћосква, ѕавловска€,†вл7;;
Ѕела€ камели€;+7 (495) 973Ц60Ц22;ћосква, ¬остр€ковский проезд,†17а;;
÷веточный дом;+7Ц985Ц117Ц40Ц17;ћосква, —тарокачаловска€,†3 к1;;
»–»—;+7 (495) 960Ц77Ц55, +7Ц963Ц603Ц48Ц68, +7Ц905Ц502Ц26Ц94;ћосква, Ќовый јрбат,†7 ст1;iris-flowers.ru;
Flower-shop.ru;8Ц800Ц775Ц95Ц15, +7 (495) 626Ц44Ц14;ћосква, √оспитальный ¬ал,†5 к18;www.flower-shop.ru;
Bosco Fiori;+7 (495) 620Ц31Ц91;ѕетровский пассаж,ћосква, ѕетровка,†10;;
“рейд-Ћ“ƒ, ќќќ;;Ѕалашиха, Ќекрасова,†5 киоск;;
÷ветторг є1;+7 (499) 343Ц79Ц79;ћосква, ѕрофсоюзна€,†104;;
ћного цветов;+7Ц985Ц886Ц69Ц16, +7Ц968Ц770Ц91Ц66;Ѕ÷ Golden Gate,ћосква, Ёнтузиастов бульвар,†2;;
÷ветјгро“орг;+7Ц985Ц452Ц55Ц14;ћосква, Ѕольшие  аменщики,†6;цветагроторг.рф;
—алон цветов;+7Ц905Ц787Ц93Ц54;ћосква, ёных Ћенинцев,†39;;
÷ветыш;+7 (495) 504Ц20Ц42, +7 (495) 968Ц05Ц26;ћосква, —евастопольский проспект,†15 к3;www.rozbl.ru;info@rozbl.ru
BestyFlowers;+7 (495) 211Ц97Ц57;–ижский рынок,ћосква, ћира проспект,†88 ст1;bestyflowers.ru;
Ћесана;+7Ц925Ц458Ц20Ц30, +7Ц926Ц399Ц11Ц56;ћосква, ќбручева,†18;www.lesana-flowers.ru;
Miss rediss;+7Ц916Ц582Ц51Ц97, +7Ц903Ц204Ц66Ц55;ћосква, ”сачЄва,†29 к1;missrediss.ru;
÷ветник;+7Ц926Ц979Ц02Ц10, +7Ц916Ц201Ц42Ц31;ћосква, ћаршала ¬асилевского,†17;цветник.орг;
јзали€ ƒекор;8Ц800Ц200Ц20Ц56, +7 (495) 663Ц20Ц55;ћосква, јзовска€,†28Ѕ ст1;www.azaliadecor.ru;
Flo Rinca;+7Ц926Ц033Ц35Ц70;—имонов ѕлаза,ћосква, Ћенинска€ —лобода,†26 ст5;;
—алон цветов и подарков;+7 (498) 553Ц83Ц84;рп.†“омилино, ≈горьевское шоссе,†3г;;
ѕион;+7Ц926Ц529Ц99Ц44;ћосква, Ѕр€нска€,†2;;
ѕланета ‘лора;+7Ц968Ц807Ц30Ц30;ѕушкино, Ћугова€,†47а;www.planetaflora.ru;
RoseDostavka;+7Ц926Ц943Ц88Ц84;ћосква;rosedostavka.ru;
ћастерска€ букетов;+7Ц985Ц766Ц09Ц42, +7Ц966Ц110Ц26Ц03;“÷ —олнцево ѕарк,ћосква, ЋЄтчика ”ль€нина,†5;www.mb-flowers.net;
ћагазин цветов;+7Ц965Ц289Ц82Ц48;ћосква, ярославское шоссе,†107 к2;;
ћел;+7 (495) 628Ц48Ц97;ћосква, ћакаренко,†2/21 ст1;studio-mel.ru;
јрт-студи€ праздников и подарков Ќаталии –адионовой;+7Ц926Ц593Ц33Ц44, +7 (499) 390Ц62Ц67;ћосква, —кладочна€,†1 ст7;—туди€праздников.рф;
 расна€ роза;+7Ц965Ц202Ц38Ц78, +7Ц967Ц171Ц44Ц11;ћосква, ћаршала ¬асилевского,†17;;
Ѕаза цветов;+7Ц916Ц478Ц10Ц10;–еутов, Ћенина,†19/10;;
 ливи€;+7Ц915Ц262Ц35Ц68, +7 (499) 246Ц04Ц40, +7Ц926Ц648Ц36Ц53;ћосква,  омсомольский проспект,†30;;
јнютины глазки;+7 (495) 342Ц45Ц95;ћосква, Ѕорисовские ѕруды,†14 к4;;
÷веточный базар;;ћосква, Ќовочеркасский бульвар,†55;;
ћонмирай;+7 (495) 740Ц69Ц62;ћосква, ЌамЄткина,†3;www.monmirai.ru;
÷веты на ¬одниках;+7Ц903Ц129Ц84Ц07;ƒолгопрудный, —тарое ƒмитровское шоссе,†11;ffdol.ru;
mayflor;+7 (499) 637Ц21Ц00;ћосква, ћ јƒ 14 км,†вл30;www.mayflor.ru;
MISS BLOOM;+7 (495) 726Ц76Ц83;ћосква,  омсомольска€ площадь,†1а ст18;missbloom.ru;
Ќэнэ;+7Ц964Ц790Ц11Ц21;ћосква, Ћенинский проспект,†12;www.nene.ru;
√ород цветов;+7Ц926Ц427Ц65Ц07;ћосква, ѕрофсоюзна€,†104;;
÷веточный маркет;+7Ц916Ц020Ц15Ц15;ћосква, ƒолгоруковска€,†29;flowersmarket24.ru;
Ќоводевичье кладбище;;ћосква, Ћужнецкий проезд,†2 ст2;;
Ѕабочка;+7Ц910Ц081Ц13Ц69;ћосква, ћиклухо-ћакла€,†40 к1;babochka.msk.ru;
»зобилие;;ћосква, ћира проспект,†112;;
÷веточный –ай;+7 (495) 664Ц48Ц34;“÷  овчег,ћосква, ћала€ ‘илЄвска€,†13;www.smilingflowers.ru;
jazz flower;+7 (495) 924Ц92Ц24, +7Ц985Ц395Ц11Ц16;Ќикольска€ ѕлаза,ћосква, Ќикольска€,†10;www.jazzflower.ru;
—упер флорист;+7Ц985Ц667Ц54Ц06;ћосква, —айкина,†21;;
SalonFlowers;+7 (495) 664Ц54Ц21, +7Ц925Ц834Ц29Ц91;ћосква,  омсомольска€ площадь,†1а ст18;salonflowers.ru;
‘лорико, ќќќ;;ћосква, Ќововаганьковский переулок,†22;;
‘лоренци€;+7 (495) 118Ц01Ц15, +7Ц964Ц765Ц59Ц55, +7 (495) 231Ц20Ц23;ћосква, Ќаучный проезд,†17;floflowers.ru;
√ламели€;+7Ц964Ц504Ц00Ц14, +7 (499) 243Ц32Ц75;ћосква,  иевска€,†14 ст23;glmflower.ru;
“ерритори€ цветов;+7 (495) 134Ц42Ц79, +7Ц962Ц910Ц98Ц42;“–÷ ѕ€та€ јвеню,ћосква, ћаршала Ѕирюзова,†32;www.bazaflor.ru;
–оза ѕлаза;+7 (499) 703Ц43Ц25, +7 (499) 703Ц43Ц25;ћосква, јлтуфьевское шоссе,†84;rozaplaza.ru;
ѕЋјЌ≈“ј ÷¬≈“ќ¬;;ќрехово-«уево, —еверна€,†12/1;;
ѕри€тно;+7 (499) 755Ц72Ц01, +7Ц926Ц376Ц12Ц20, +7Ц926Ц600Ц66Ц19;“роицк,  алужское шоссе 41 км,†10;;
SHISHI;8Ц800Ц775Ц59Ц48, +7 (495) 728Ц58Ц05, +7 (495) 210Ц00Ц65;“ќ÷ North House,ћосква, ƒмитровское шоссе,†100 ст2;www.shishi-rus.ru;
Ѕукетик;+7Ц926Ц185Ц41Ц44;Ѕалашиха, Ћенина проспект,†16 вл1 киоск;;
Best Flowers Boutique;+7Ц916Ц456Ц41Ц21, +7Ц967Ц258Ц44Ц88;ћосква, ћ€сницка€,†17/2;BFB24.ru;
јзбука цветов;+7Ц965Ц217Ц45Ц11;ћосква, ясногорска€,†13 к2;azbukazvetov.ru;
÷веточный салон;+7Ц926Ц204Ц40Ц85, +7Ц926Ц301Ц03Ц92;ћосква, ¬авилова,†15;;
÷веты –оссии;+7Ц968Ц594Ц72Ц27, +7Ц925Ц873Ц04Ц54;ƒ  ‘акел, ‘р€зино, ¬окзальна€,†2;;
ћосцветторг;8Ц800Ц550Ц43Ц21, +7 (495) 740Ц90Ц16;ћосква, “верска€-ямска€ 1-€,†29 ст3;www.moscvettorg.ru;info@moscvett.org
Kamilla;+7 (495) 685Ц36Ц36;ћосква, Ѕутырска€,†7;;
ѕрестиж-–оза;+7Ц925Ц479Ц72Ц12;ћосква, Ѕатюнинский проезд,†6;prestij-rosa.ru;
Herbarium;+7Ц964Ц725Ц82Ц38;ћетрополис,ћосква, Ћенинградское шоссе,†16а ст4;www.herbarium.ru;
¬ерба и ¬ереск;+7Ц925Ц569Ц40Ц24;Ѕалашиха, —вердлова,†10;;
÷веты ѕланеты;;“÷ «елЄный,ћосква, ќгородный проезд,†10 ст4;;
¬есна, ќќќ;+7Ц985Ц997Ц81Ц88, +7 (495) 997Ц81Ц88;ћосква, Ѕеломорска€,†11 к1;;
Vip Ѕукет;+7 (495) 506Ц18Ц69;ѕавелецка€ ѕлаза,ћосква, ѕавелецка€ площадь,†2 ст2;vipbuket.ru;
÷веточна€ ћил€;+7 (499) 426Ц20Ц86, +7Ц916Ц948Ц93Ц93;“¬÷ —квер,рп.†Ќовоивановское, «ападна€,†11;www.floralmile.ru;
Bloomdecor;+7Ц965Ц192Ц21Ц73, +7Ц965Ц192Ц21Ц52;ћосква, ћичуринский проспект,†34;bloomdecor.ru;
‘иалковод;+7 (495) 233Ц91Ц41;ћосква, ƒекабристов,†2 к3;www.fialkovod.ru;
—улимов ј.¬., »ѕ;+7 (499) 320Ц07Ц33;ћосква, ћоскворечье,†31 к2;;
Florange;+7Ц985Ц017Ц92Ц16, +7Ц985Ц774Ц26Ц66;“÷ ¬олгоградский,ћосква, ¬олгоградский проспект,†10 ст2;florange95.ru;
ONA ONA;+7Ц977Ц785Ц21Ц50;Ћюберцы, √агарина проспект,†28/1;onaona.ru;
√армони€-‘лора;+7 (495) 956Ц30Ц40;Ѕѕ  рылатские ’олмы,ћосква,  рылатска€,†17 к1;www.garmonia-flora.ru;
÷веточный праздник;+7 (495) 798Ц19Ц86;ћосква, ќсенний бульвар,†12 к2;www.rose-opt.ru;
‘лориста Ѕариста;+7Ц905Ц748Ц80Ц00;ћосква,  рымский ¬ал,†8;florista-barista.ru;
Li.Lar;+7Ц925Ц146Ц25Ц49;“÷ ќ`парк,ќдинцово, ћаршала Ќеделина,†6;;
‘лорагранд.ру;8Ц800Ц777Ц39Ц10, +7 (495) 215Ц55Ц39;ћосква, Ћенинградский проспект,†45 к1;charlotte.ru;
—амсон Ѕукет;+7 (495) 587Ц07Ц07;ћосква, Ѕольша€ Ќикитска€,†37 ст1;www.samson-buket.ru;
Der Garten;+7 (495) 972Ц11Ц24;ћосква, ћолодогвардейска€,†8 к1;www.dergarten.ru;
Ќа улице ўипок;+7Ц916Ц724Ц48Ц58, +7Ц916Ц330Ц26Ц08;ћосква, ўипковский 1-й переулок,†25;www.cveti-kyky.ru;
Flosend;8Ц800Ц700Ц08Ц76, +7 (495) 724Ц91Ц40;ћосква, Ќовор€занска€,†18 ст11;www.flosend.ru;
“рейд-Ћ“ƒ, ќќќ;;ћосква, —ущЄвский ¬ал,†46а киоск;;
÷¬≈“џ ћќ— ¬џ;+7 (499) 340Ц20Ц47, +7Ц963Ц711Ц73Ц72;Ѕ÷ Neo Geo, ћосква, Ѕутлерова,†17;floragift.ru;
–осцветторг;+7Ц916Ц525Ц72Ц75, +7Ц985Ц259Ц43Ц77;ћосква, јнгарска€,†37;www.roscvettorg.ru;
÷ветобаза, ќќќ;+7 (495) 649Ц59Ц09, +7 (495) 722Ц00Ц24;ћосква, ќреховый бульвар,†53 к2;www.cvetobaza.ru;
Ўар;+7Ц964Ц643Ц07Ц27, +7Ц936Ц333Ц07Ц27;ƒолгопрудный, ѕервомайска€,†33;;
ƒари цветы;+7Ц925Ц046Ц10Ц22;ћосква, —лав€нский бульвар,†5 к1 ст3;;
ћелочи жизни;+7Ц916Ц997Ц71Ц77, +7Ц915Ц317Ц09Ц99;ћосква, —тарокачаловска€,†1Ѕ;www.flowers-mzizni.ru;
BUKETSHO–;8Ц800Ц700Ц01Ц22, +7Ц916Ц293Ц58Ц82;ћосква, —уздальска€,†34 к1;buketshop.su;
—ады —альвадора;+7 (495) 933Ц28Ц49, +7 (495) 691Ц48Ц34;ћосква,  лиментовский переулок,†2;salvadorgardens.ru;
BUKETSHO–;8Ц800Ц700Ц01Ц22;ћосква, ѕаркова€ 9-€,†32;buketshop.su;
—алон цветов;+7Ц915Ц332Ц08Ц12, +7Ц909Ц261Ц68Ц16;ћосква, ЋЄтчика √рицевца,†8;;
ƒом быта;+7Ц926Ц006Ц41Ц78, +7 (499) 499Ц45Ц59;ћосква, ЋЄтчика √рицевца,†12;;
¬ерсили€;+7Ц906Ц030Ц88Ц83;∆уковский, Ћуч,†20а киоск;;
Ћотос;+7Ц905Ц703Ц00Ц36;“÷ јкрополь,ћосква,  омсомольский проспект,†4;lotos-flowers.ru;
√ород роз;+7Ц929Ц931Ц03Ц53, +7Ц926Ц466Ц52Ц69;ћосква,  раснобогатырска€,†75;www.cityrose.ru;
ћарийка;+7Ц916Ц979Ц87Ц36;ћосква, ћолодцова,†29 к2;марийка.рф;
»нтербукет;;аэропорт ƒомодедово,ƒомодедово, ƒомодедово аэропорт,†1;interbuket.net;
јмарант;8Ц800Ц234Ц69Ц23;ћосква, –ижска€ площадь,†9 ст1;amarantys.ru;
ћир экзотики, ќќќ;;ћосква, —адова€-—амотечна€,†9;www.zakaz-buketa.ru;
ћагазин цветов;;ћосква, ярославское шоссе,†135;;
÷веточный перекресток;;ћосква, —ходненска€,†36/11;;
Ќа вкус и цвет;+7Ц916Ц663Ц04Ц48;Ћюберцы, —мирновска€,†2;;
