Сеть оптово-розничных магазинов цветов;8–800–775–75–72, +7–952–282–58–36;Санкт-Петербург, Типанова, 8;cvetokod.ru;
Цветочные истории;+7–921–856–05–16;Санкт-Петербург, Кондратьевский проспект, 62 к6;цветылюкс.рф;
Магазин цветов;;Санкт-Петербург, Варшавская, 23 к3;;
Киоск по продаже цветов;;пос. Мурино, Лесная, 1 киоск;;
Цвет;+7 (812) 438–03–21;Санкт-Петербург, 17-я линия В.О., 22 лит И;cvet.spb.ru;
Садовод;;Сертолово, Восточно-Выборгское шоссе, 25 к1;;
Цветы Экспресс;+7 (812) 900–28–29, +7 (812) 935–60–41;Санкт-Петербург, Энгельса проспект, 62;www.flowers-ex.ru;
Цвет-торг.рф;;Санкт-Петербург, Большая Зеленина, 39;;
Салон цветов;+7–906–265–88–76;д. Кудрово, Венская, 4 к2;;
Магазин цветов;+7 (812) 603–72–26;Санкт-Петербург;rose.spb.ru;
Магазин цветов и семян;;Коммунар, Ленинградское шоссе, 14;;
Магазин цветов;;Санкт-Петербург, Косыгина проспект, 27 к1;;
ЦВЕТОЧНАЯ ЛАВ-ЛАВКА;+7 (812) 906–25–92;Санкт-Петербург, Мира, 25;lavlavka.ru;
Магазин цветов;+7 (812) 982–49–93;Санкт-Петербург, Пионерская, 2а;wasswa.ru;
Магазин цветов;+7–962–729–20–12;Санкт-Петербург, Луначарского проспект, 56а;;
Магазин цветов;;Санкт-Петербург, Бассейная, 41Б;;
MixFlowers;+7–965–779–31–10;Санкт-Петербург, 12-я линия В.О., 45;;
Эсперанса;+7–931–980–97–30;Санкт-Петербург, Российский проспект, 14;;
Магазин цветов;+7 (812) 924–11–37;Санкт-Петербург, Декабристов, 44;;
Цветомания;+7 (812) 244–00–44, +7–931–207–71–46;Санкт-Петербург, Большой Сампсониевский проспект, 14;tsvetomania.ru;
Free Flowers;+7–911–974–41–81;Санкт-Петербург, Бухарестская, 78;;
Творческая студия Ксении Архиповой;+7–921–988–90–46;Санкт-Петербург, Победы, 7;;
ЦветОптРозница;+7–921–915–10–90, +7–965–755–58–55;Сертолово, Ларина, 10;;
Цветочный магазин;;Санкт-Петербург, Торфяная дорога, 9а;;
Магазин цветов и игрушек;+7–905–231–44–92;Санкт-Петербург, Энгельса проспект, 75 лит А;;
Цветочный магазин;+7 (812) 572–23–61, +7–968–186–61–09;БЦ Пять углов,Санкт-Петербург, Загородный проспект, 18;;
Lavanda;+7 (812) 252–39–37, +7–911–961–62–65, +7–981–987–27–24;Санкт-Петербург, Смоленская, 3-5;www.lavanda-flowers.com;
ЦветТорг;+7–911–150–60–46;Санкт-Петербург, Тельмана, 49;;
Хобби-шик;;ТК Мечта,Санкт-Петербург, Маршала Захарова, 21;;
Лаванда;+7–981–859–80–74;Коммунар, Ижорская, 28;;
Настроение;+7 (812) 7–029–222, +7 (812) 905–30–14, +7–921–905–30–14;Санкт-Петербург, Хошимина, 11 к1;buket-podarki.ru;
Цветочный магазин;+7–921–799–69–20;Санкт-Петербург, Лебединая, 5;;
От Ирины;+7–911–239–88–18;Санкт-Петербург, Художников проспект, 11Б;;
Гелена;;Сертолово, Восточно-Выборгское шоссе, 25 к7;;
Киоск по продаже цветов;;Санкт-Петербург, Будапештская, 28а киоск;;
Цветочный магазин;;Санкт-Петербург, Кантемировская, 25в;;
Салон цветов;;Санкт-Петербург, Беринга, 25 к1;;
Цветочная лавка;+7 (812) 913–53–67;Санкт-Петербург, Планерная, 63 к1;;
Цветомагия;+7 (812) 906–02–81, +7–981–971–51–01;Санкт-Петербург, Нарвский проспект, 18;5-roz.ru;
БонБукет;+7–921–904–70–18;Санкт-Петербург, Среднеохтинский проспект, 11;;
Мир Цветов;+7–911–263–17–47, +7–911–922–62–71;Санкт-Петербург, Средний проспект В.О., 70;;
Ева;;д. Большие Тайцы, Санаторская, 1;;
Flowers shopper;+7–965–015–08–08;Санкт-Петербург, Ефимова, 6;flowersshopper.ru;
Восток-СПб, ООО;;Санкт-Петербург, Дунайский проспект, 27 к1;;
Сеть цветочных магазинов;;ТК Солнечный,Санкт-Петербург, Авиаконструкторов проспект, 8 к1;;
Магазин цветов;;ТРК Крыша,Санкт-Петербург, Культуры проспект, 20 лит А;;
De fleur;+7–951–684–35–53;ТРК Континент,Санкт-Петербург, Бухарестская, 30;;
Сеть цветочных салонов;+7 (812) 922–46–64;Санкт-Петербург, Лиговский проспект, 161 лит Б;;
Цветомаг;+7–951–654–23–81;ТЦ Пальмира,Санкт-Петербург, Кораблестроителей, 48 к2;buket178.ru;
Букетная Нота;+7–981–976–27–08;Санкт-Петербург, Большевиков проспект, 9 к1;;
Фантазия;8–800–775–92–90, +7 (812) 777–92–00, +7 (812) 777–92–00;Санкт-Петербург, Марата, 2;www.eliteflower.ru;eliteflower@mail.ru
Регита, ЗАО;;Санкт-Петербург, Среднеохтинский проспект, 2в;;
Лилия, ООО;+7 (812) 528–17–64;Санкт-Петербург, Стахановцев, 10 к3;;
Цветомания;+7 (812) 244–00–44, +7–921–859–51–51;Санкт-Петербург, Куйбышева, 20;tsvetomania.ru;
ЦветыОптРозница, ООО;+7 (812) 410–99–99, +7–931–308–56–04;Санкт-Петербург, Ветеранов проспект, 91 к1;cvetyopt.ru;
Цветочка;;пос. Мурино, Новая, 7;;
Цветы 777;+7 (812) 528–98–64, +7–921–598–75–76;д. Старая, Генерала Чоглокова, 5;;
Флористическое ателье Наташи Ильиной;+7–921–921–69–81;Санкт-Петербург, Лиговский проспект, 21Б;www.flowersgrace.ru;
Магазин цветов и игрушек;;БЦ Петровский Форт,Санкт-Петербург, Финляндский проспект, 4 лит А;;
Гелена;;ТК Солнечный,Санкт-Петербург, Авиаконструкторов проспект, 8 к1;;
Магазин цветов;;Санкт-Петербург, Белы Куна, 20а;;
Магазин цветов и подарков;;Санкт-Петербург, Нарвский проспект, 22;;
Магазин цветов;;Санкт-Петербург, Купчинская, 17а;;
Магазин цветов;+7–953–142–39–97;Лента,Санкт-Петербург, Выборгское шоссе, 11;;
Чудесный садъ;+7–921–758–67–07, +7–931–359–32–14;ТК Дальневосточный,Санкт-Петербург, Пулковская, 11 лит А;chudsad.ru;
Цветория;+7–921–315–86–86, +7–921–588–04–13;Санкт-Петербург, Большевиков проспект, 18 к3;www.business-flora.ru;
Vintage roses;;Санкт-Петербург, Ленинградская, 35;;
Магазин цветов и подарков;;Никольское, Советский проспект, 225;;
Магазин цветов;;ТК Приморский,Санкт-Петербург, Одоевского, 29;;
Бальян;+7–911–955–79–29;Коммунар, Ленинградское шоссе, 11а;;
Магазин цветов;;ТК Эврика,Санкт-Петербург, Шлиссельбургский проспект, 3-7;;
Цветочный магазин;+7–905–203–63–44;Санкт-Петербург, Красногородская, 17 к1;;
ОптРозница Цветы;;д. Кудрово, Европейский проспект, 13 к5;;
Магазин цветов;+7 (812) 450–54–40;Ж/д станция Новый Петергоф,Санкт-Петербург, Привокзальная площадь, 1;;
Flowers Iris;+7–931–533–89–33;Санкт-Петербург, Просвещения проспект, 9Б;flowersiris.ru;flowersiris@bk.ru
Магазин цветов;;ТК Приморский,Санкт-Петербург, Одоевского, 29;;
ЛенЦветТорг;+7–953–145–07–19;Санкт-Петербург, Ветеранов проспект, 73;lencvet.ru;
Оранж;;Санкт-Петербург, 6-я линия В.О., 29Б;www.orangespb.ru;
