Reliance;+7 (812) 926–46–28;БЦ Антарес,Санкт-Петербург, Савушкина, 83 к3;demontaj.ooo-reliance.ru;
САТОР;+7 (812) 922–78–50, +7 (812) 988–36–66;Санкт-Петербург, Непокорённых проспект, 2;sksator.ru;
Фишт;+7–911–094–72–32;Санкт-Петербург, Ломаная, 11 к7;climatnash.ru;
АТЛАС, ООО;+7 (812) 493–31–33;БЦ Оптима,Санкт-Петербург, Смоленская, 9;www.atlasplus.ru;
Балтийская сервисная компания, ООО;+7 (812) 642–60–74, +7 (812) 939–24–28;БЦ ГАП,Санкт-Петербург, Смолячкова, 19;bsk-remont.ru;
Ваш Индивидуальный Помощник, ООО;+7–911–001–66–36;Технопарк Литовская 10,Санкт-Петербург, Литовская, 10;;
Реал Строй;+7 (812) 293–00–14, +7 (812) 920–58–64;пос. Бугры, Шоссейная, 43а;www.otdelka-spb.ru;
РемСтройСервис;+7 (812) 642–05–63, +7 (812) 642–11–30;ТЦ Платформа,Санкт-Петербург, Заневский проспект, 65 к5;remstroy-service.ru;
ТСК, ООО;+7 (812) 244–30–16, +7–921–975–30–16;Санкт-Петербург, Выборгское шоссе, 212 ст4;gktsk.ru;
Оконная Верфь, ООО;+7 (812) 744–51–42, +7 (812) 744–36–23;Санкт-Петербург, Петергофское шоссе, 74 к2;www.okverf.ru;
Антарес Северо-Запад;+7 (812) 951–01–04, +7 (812) 903–02–51;Санкт-Петербург, Пулковская, 2 к1;;
Теплый дом;+7 (812) 962–05–26;Санкт-Петербург, Лиговский проспект, 52;tm-teplyidom.ru;
Арсенал, ООО;+7 (812) 923–17–16;Санкт-Петербург, Гельсингфорсская, 3 лит В;;
Тетива, ООО;+7–921–931–89–06;Санкт-Петербург, Лиговский проспект, 50;;
Стройсервис;+7 (812) 441–31–35;Санкт-Петербург, Лиговский проспект, 113 лит Б;www.piter-otdelka.ru;
СИСТЕМА, ООО;+7 (812) 441–31–27;Санкт-Петербург, Гороховая, 63;uksystema.ru;
Петербургский оконный завод;+7 (812) 920–33–40, +7 (812) 643–29–95, +7 (812) 929–49–28, +7–909–584–79–14, +7–911–080–45–00;Санкт-Петербург, Макулатурный проезд, 4;okna-v-piter.ru;
Теплостройкомплект;+7 (812) 251–86–06;Санкт-Петербург, Курляндская, 44;;
ФинСтройКомплект;+7 (812) 495–91–25, +7 (812) 956–14–27, +7 (812) 956–14–37;Санкт-Петербург, Новоизмайловский проспект, 81;fsk-1.ru;
Техперсона;+7 (812) 645–07–25, +7 (812) 648–58–07;Санкт-Петербург, Невский проспект, 153;www.techpersona.ru;
InInteriorStudio;+7–921–095–13–31, +7–921–859–13–96, +7–921–933–13–81;Санкт-Петербург, Таврическая, 19;ininteriorstudio.com;
Бригадир;+7 (812) 300–20–20;БЦ Кронверк,Санкт-Петербург, Блохина, 9;www.vash-brigadir.ru;
Ленсантех;+7–981–767–37–46;д. Кудрово, Областная, 1;lensanteh.com;
Ривком;+7 (812) 363–16–11;Санкт-Петербург, Гражданский проспект, 111;rivcom.ru;
ПрофОснова;+7 (812) 642–00–43;Санкт-Петербург, Двинская, 3;shtukaturkasten.spb.ru;
Ardeko;+7 (812) 984–34–22;Санкт-Петербург, Заневский проспект, 65 к2;;
Ремонтный Вопрос;+7 (812) 318–11–69;Деловой комплекс Н-49,Санкт-Петербург, Непокорённых проспект, 49;r-vopros.ru;
ОтделСтрой;+7 (812) 302–61–09;Санкт-Петербург, Автовская, 17;;
Мегаруф, ООО;+7 (812) 997–52–31, +7 (812) 600–15–09;Санкт-Петербург, Звенигородская, 22;megarufspb.ru;
Камоника, ООО;+7–921–380–90–77;д. Малое Карлино, Пушкинское шоссе, 41Б;www.camonica.ru;
Фасад Реконструкция, ООО;+7–952–096–59–35;Санкт-Петербург, 7-я линия В.О., 84а;;
СтройКонстант;+7 (812) 643–61–81;Санкт-Петербург, Вишерская, 1 к1;стройконстант.рф;
Стройпроект, ООО;+7 (812) 595–35–85;Санкт-Петербург, Индустриальный проспект, 34;;
ЭКСПОЛ-ГАЗ, ООО;+7 (812) 646–33–24;Санкт-Петербург, Заставская, 14;www.expol-gaz.ru;
Фасадов, ООО;+7 (812) 909–25–37, +7 (812) 426–34–19;БЦ Московский,Санкт-Петербург, Московский проспект, 212;фасадов.рф;
Мрамор-Гранит, ООО;+7 (812) 912–62–09;ТРК Гранд Каньон,Санкт-Петербург, Энгельса проспект, 154;mramor-granit-spb.com;
ОНИКС, ООО;+7–921–658–55–19, +7 (812) 458–88–11;Санкт-Петербург, Новороссийская, 53 лит А;www.italon.spb.ru;
Каркас;+7 (812) 332–52–02;Санкт-Петербург, Приморский проспект, 17;www.fasad.karkas.ru;
Петроспецмонтаж, ООО;+7 (812) 318–36–46;Санкт-Петербург, 26-я линия В.О., 9а;;
Рона;+7 (812) 642–62–07;Санкт-Петербург, Поварской переулок, 14;;
Гута-Строй, ООО;+7–921–425–77–99;Санкт-Петербург, Озерковая, 45;guta-stroy.ru;
Модус;+7–931–305–29–72;Санкт-Петербург, Автомобильная, 8;www.modusremont.com;
КСК-Регион, ООО;+7 (812) 230–66–06;Санкт-Петербург, Большой проспект П.С., 26;ksk-region.ru;
Мегаполис-Сервис, ООО;+7 (812) 640–61–01, +7 (812) 640–61–00;Санкт-Петербург, Набережная реки Мойки, 90;;
Триал Строй Плюс, ООО;+7 (812) 703–16–20, +7–965–787–70–27;Санкт-Петербург, 5-я линия В.О., 68 к2 лит В;tsp-stone.ru;
;;;;
Абордаж;+7 (812) 992–04–64, +7–905–205–40–49;Санкт-Петербург, Оружейника Фёдорова, 7;www.abordazh.uspb.ru;
АСК, ООО;+7–952–231–96–95, +7 (812) 643–76–33;Санкт-Петербург, Пискарёвский проспект, 25 лит А;кровлиспб.рф;
Партнер;+7 (812) 954–29–40, +7 (812) 954–29–41, +7 (812) 783–50–96, +7 (812) 954–29–47;Санкт-Петербург, Краснопутиловская, 5 лит А;partners-spb.ru;
Remned;+7 (812) 309–26–09;Санкт-Петербург, Художников проспект, 31 к1;;
Altezza;+7 (812) 645–70–95, +7 (812) 946–26–70;Санкт-Петербург, Александровская, 27;www.potolok-altezza.ru;
Техмед, ООО;+7 (812) 297–94–80, +7 (812) 297–94–79;Санкт-Петербург, Хлопина, 7 к4;techmed.spb.ru;
Аустенит, ООО;+7 (812) 715–5777, +7 (812) 707–2888;Санкт-Петербург, Рыбацкий 3-й проезд, 3а;austenitspb.ru;
Кровельная Балтийская компания, ООО;+7 (812) 380–76–46, +7 (812) 940–62–12, +7 (812) 998–03–01;Гатчина, Жемчужина, 2в;krovbalt.ru;
ГенСтрой, ООО;+7 (812) 964–98–87, +7–900–621–63–08;Санкт-Петербург, Набережная реки Екатерингофки, 29-31 лит Т;www.genstroy10.ru;
Эконом Строй;+7 (812) 438–05–08;БЦ Седов, Санкт-Петербург, Седова, 13;www.polgarant.ru;
СПБ Евроремонт;+7–965–088–45–28;Санкт-Петербург, Ивана Фомина, 13 к1;www.art-level.com;
ЗИГА, ООО;;Санкт-Петербург, Ропшинское шоссе, 8 лит Б;;
Корнер-Стоун;+7–911–033–13–13, +7–911–914–27–08;Санкт-Петербург, Лиговский проспект, 44;corner-stone.ru;
Валмакс-Строй, ООО;+7 (812) 922–52–08, +7 (812) 922–52–18, +7 (812) 922–52–16;Санкт-Петербург, Ветеранов проспект, 73;www.wm-stroi.ru;
ОлСтрой, ООО;+7 (812) 430–30–50;Санкт-Петербург, Стародеревенская, 11;www.olstroy.ru;
Стройлайн, ООО;+7 (812) 905–98–32;Офисный центр Ткачи,Санкт-Петербург, Набережная Обводного канала, 60;stroylines.ru;
СК-Модерн, ООО;+7 (812) 595–63–44, +7 (812) 444–81–70;Санкт-Петербург, Стахановцев, 9Б;;
Вест Металл Сервис, ООО;+7–960–286–91–38;Санкт-Петербург, Возрождения, 42а;wms-spb.ru;
Готовая Квартира;+7 (812) 337–59–47;Санкт-Петербург, Измайловский проспект, 9/2;readyap.ru;
СК Партнер, ООО;;БЦ Румб, Санкт-Петербург, Зайцева, 41;;
Компроект;+7 (812) 940–66–26, +7 (812) 951–03–66, +7 (812) 611–10–58;Санкт-Петербург, Ушинского, 33 к3;komproekt-spb.ru;
Ремонтно-монтажная компания;+7 (812) 309–22–10;Санкт-Петербург, Лиговский проспект, 50 к11 лит М;www.blig.ru;
Вест Металл Сервис, ООО;+7–960–286–91–38;Санкт-Петербург, Чехова, 17;wms-spb.ru;
РегионХаусСтрой Санкт-Петербург;+7 (812) 644–60–60, +7 (812) 644–60–62;БЦ Лидер,Санкт-Петербург, Конституции площадь, 7;pxc-spb.ru;
Нева-ремонт, ООО;+7 (812) 951–02–19;Санкт-Петербург, 18-я линия В.О., 29 лит А;abstergo.spb.ru;
Лучший вид;+7 (812) 703–85–25;БЦ Механобр,Санкт-Петербург, 22-я линия В.О., 3 к1;;
Dominion Еxport Group;+7 (812) 981–43–04, +7 (812) 981–49–35;Санкт-Петербург, Свердловская набережная, 4;dominion-group.ru;
СпецСтройДизайн, ООО;+7 (812) 642–93–55;БЦ Лайнер,Санкт-Петербург, Вербная, 27 лит А;www.ssd-spb.ru;
Евромастер;+7 (81371) 2–67–96, +7–911–030–30–50;Гатчина, Урицкого, 9а;rsk-euromaster.ru;
Полдень, ООО;+7 (812) 980–18–26, +7–921–324–11–34;Санкт-Петербург, Ленинский проспект, 55 к1 лит А;virubka-derevyev.ru;
Евростиль, ООО;+7 (812) 904–40–39, +7–951–663–02–22;Санкт-Петербург, Металлистов проспект, 19/30;kompaniya-evrostil.com;
ПетроСтиль;+7 (812) 993–80–31, +7–911–993–05–33;ТЦ Ржевка,Санкт-Петербург, Наставников проспект, 35 к1;petrstyle.ru;
ЭКСПЕРТ-СТРОЙ;+7–969–739–38–23, +7–969–739–38–22;Санкт-Петербург, Ветеранов проспект, 147 лит А;expert-stroy-spb.ru;
Город Мастеров;+7 (812) 985–72–01, +7–969–706–53–97;Санкт-Петербург, Народного Ополчения проспект, 22/2;gm47.ru;
Железновъ, ООО;+7 (812) 320–30–70, +7–905–280–07–55;ТОЦ Чкаловский,Санкт-Петербург, Большая Разночинная, 16;;
ПРОФДЕСТРОЙ;+7–952–359–45–07;Санкт-Петербург, Гданьская, 18 к1;profdestroy.ru;
